Product Type,Product Name,Price,Material,Link,Informations,Pays concernés,Fabrication,Tissage,Pays d’origine du matériau,Pays de fabrication,Impression,Teinture
Hauts,Top à bretelles orné de strass,79.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1200317001.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Top en microfibre avec encolure dégagée,9.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225184001.html,"['Teinture\nTurquie', 'Fabrication\nCambodge\nTurquie']","['Turquie', 'Cambodge', 'Turquie']","['Cambodge', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Veste de sport zippée SoftMove™,39.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1165850005.html,['Fabrication\nCambodge'],['Cambodge'],['Cambodge'],[],[],[],[],[]
Hauts,T-shirt ajusté,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210630002.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde\nTurquie']","['Inde', 'Bangladesh', 'Inde', 'Turquie']","['Bangladesh', 'Inde', 'Turquie']",[],[],[],[],['Inde']
Hauts,Débardeur en maille,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1226266001.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,T-shirt oversize imprimé,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.0762558307.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt imprimé,7.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1174494006.html,['Pays de fabrication\nGuatemala\nInde'],"['Guatemala', 'Inde']",[],[],[],"['Guatemala', 'Inde']",[],[]
Hauts,Top côtelé avec encolure carrée,9.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199857007.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top côtelé avec encolure en forme de cœur,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1193196003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize en coton,29.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1225504001.html,['Pays de fabrication\nMaroc'],['Maroc'],[],[],[],['Maroc'],[],[]
Hauts,Top à mancherons,9.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209450001.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Crop top à col cheminée,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1174186002.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top bustier enduit,19.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1229106001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en jersey à effet drapé,17.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1207271001.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top en jersey avec encolure carrée,9.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221690003.html,"['Teinture\nChine', 'Tissage\nChine', 'Fabrication\nCambodge']","['Chine', 'Chine', 'Cambodge']",['Cambodge'],['Chine'],[],[],[],['Chine']
Hauts,T-shirt oversize imprimé,19.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1169913003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Crop top de sport DryMove™,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1217092001.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie\nInde']","['Indonésie', 'Indonésie', 'Inde']","['Indonésie', 'Inde']",[],[],[],[],['Indonésie']
Hauts,Top en maille côtelée avec encolure carrée,19.99,"[' Polyamide', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1209011004.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Débardeur de sport DryMove™,9.99,"[' Polyamide', ' Polyamide recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1193433002.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,T-shirt à encolure en V,9.99,"[' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1169208001.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top à manches longues en microfibre,15.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1191700010.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,T-shirt en maille fine,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1224195001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nChine']","['Chine', 'Chine']",[],[],['Chine'],['Chine'],[],[]
Hauts,T-shirt imprimé,12.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1127643011.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top à bretelles fines avec dentelle,7.99,"[' Coton', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206249005.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1173181004.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Crop top de sport DryMove™ Seamless,14.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1166126001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1049251027.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur imprimé,12.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1163122002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt en maille fine,19.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1224195002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Body en jersey drapé,25.99,"[' Acrylique', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1232951003.html,['Pays de fabrication\nMaroc'],['Maroc'],[],[],[],['Maroc'],[],[]
Hauts,Top en soie mélangée,39.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.1170129006.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Hauts,Top en maille côtelée,19.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1209830005.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur en coton,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1128497002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur avec détail torsadé,17.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201251008.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Débardeur en satin,9.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1204192001.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,Crop top en viscose mélangée,19.99,"[' Polyamide', ' Polyester', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1094228003.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nChine']","['Chine', 'Chine']",[],[],['Chine'],['Chine'],[],[]
Hauts,Débardeur en maille côtelée,9.99,"[' Polyamide', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1203027005.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Crop top à manches longues,19.99,"[' Polyester', ' Polyester recyclé', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219018002.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top froncé en jersey,9.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1204904002.html,['Pays de fabrication\nCambodge\nChine\nTurquie'],"['Cambodge', 'Chine', 'Turquie']",[],[],[],"['Cambodge', 'Chine', 'Turquie']",[],[]
Hauts,Top asymétrique avec détail torsadé,7.99,"[' Polyester', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221249001.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top en lin,19.99,[' Lin'],https://www2.hm.com/fr_fr/productpage.1189688003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt oversize imprimé,19.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1226941006.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt de sport DryMove™ avec manches longues,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1205660005.html,['Fabrication\nCambodge'],['Cambodge'],['Cambodge'],[],[],[],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1198284020.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt oversize imprimé,15.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1162639021.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt oversize imprimé,14.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1015780017.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Sweat oversize avec motif,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1195824004.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,T-shirt de sport DryMove™ avec manches longues,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1205660004.html,['Fabrication\nCambodge'],['Cambodge'],['Cambodge'],[],[],[],[],[]
Hauts,Top péplum avec détail torsadé,19.99,"[' Coton', ' Polyester', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1170151001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Crop top à bord frangé,19.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1132380002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt imprimé,7.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1198432013.html,"['Teinture\nInde', 'Fabrication\nInde']","['Inde', 'Inde']",['Inde'],[],[],[],[],['Inde']
Hauts,Top en maille côtelée,19.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1209830003.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top en jersey côtelé,17.99,"[' Laine', ' Lyocell', ' Lyocell Tencel™', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1228757001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en mohair mélangé avec col,49.99,"[' Laine', ' Mohair', ' Polyamide']",https://www2.hm.com/fr_fr/productpage.1217650002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Soutien-gorge de sport DryMove™ Medium Support,19.99,"[' Polyamide', ' Polyamide recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1143646003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top côtelé avec encolure en forme de cœur,25.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1215262002.html,"['Impression\nChine', 'Fabrication\nBirmanie']","['Chine', 'Birmanie']",['Birmanie'],[],[],[],['Chine'],[]
Hauts,Top en jersey avec détails surjetés,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1214910002.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top à manches longues,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1158565002.html,"['Teinture\nBangladesh\nInde\nTurquie', 'Fabrication\nBangladesh\nInde\nBirmanie\nTurquie']","['Bangladesh', 'Inde', 'Turquie', 'Bangladesh', 'Inde', 'Birmanie', 'Turquie']","['Bangladesh', 'Inde', 'Birmanie', 'Turquie']",[],[],[],[],"['Bangladesh', 'Inde', 'Turquie']"
Hauts,Body à bretelles spaghetti,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228205003.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Sweat oversize avec motif,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1195824010.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top dos nu sans coutures avec laçage,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1161574002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top court en jersey,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0994083002.html,['Pays de fabrication\nBangladesh\nInde\nBirmanie'],"['Bangladesh', 'Inde', 'Birmanie']",[],[],[],"['Bangladesh', 'Inde', 'Birmanie']",[],[]
Hauts,Top à manches bouffantes,12.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1138084010.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à manches bouffantes,12.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1138084008.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur à œillets,25.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1208066001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Débardeur court,4.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1049251020.html,['Pays de fabrication\nInde\nChine\nTurquie'],"['Inde', 'Chine', 'Turquie']",[],[],[],"['Inde', 'Chine', 'Turquie']",[],[]
Hauts,Top à manches longues en microfibre,15.99,"[' Polyamide', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1191700001.html,['Pays de fabrication\nCambodge\nTurquie'],"['Cambodge', 'Turquie']",[],[],[],"['Cambodge', 'Turquie']",[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1215119001.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top en jersey avec encolure carrée,9.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1221690001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nChine']","['Chine', 'Chine']",[],[],['Chine'],['Chine'],[],[]
Hauts,T-shirt carré,7.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1158572002.html,['Pays de fabrication\nBangladesh\nTurquie'],"['Bangladesh', 'Turquie']",[],[],[],"['Bangladesh', 'Turquie']",[],[]
Hauts,Top façon corset en maille pointelle,29.99,"[' Coton', ' Coton recyclé', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1215412001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top à bretelles fines avec dentelle,9.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1162889020.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,T-shirt côtelé court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212806006.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Crop top de sport DryMove™ Seamless,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1214668001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt en coton,5.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1211595003.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top à mancherons,9.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209450009.html,"['Teinture\nChine', 'Fabrication\nCambodge']","['Chine', 'Cambodge']",['Cambodge'],[],[],[],[],['Chine']
Hauts,T-shirt imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1162938004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur en satin avec liens à nouer,22.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1168511002.html,['Pays de fabrication\nMaroc\nChine'],"['Maroc', 'Chine']",[],[],[],"['Maroc', 'Chine']",[],[]
Hauts,Body string à encolure carrée,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1196220004.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Crop top de sport SoftMove™,29.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210258002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Crop top de sport DryMove™,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1184153002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à manches longues avec coutures plates,9.99,"[' Polyester', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1217380003.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top en jersey côtelé,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1203084016.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top à bretelles fines avec dentelle,9.99,"[' Polyester', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1162889001.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Top côtelé avec col tunisien,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1000128001.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Body string scintillant,14.99,"[' Fibre métallisée', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1117022001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à manches courtes,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1240941001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Lot de 2 tops en jersey,19.99,"[' Coton', ' Coton biologique', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0824995001.html,['Pays de fabrication\nKenya\nBangladesh'],"['Kenya', 'Bangladesh']",[],[],[],"['Kenya', 'Bangladesh']",[],[]
Hauts,T-shirt en coton,5.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1211595004.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
