Product Type,Product Name,Price,Material,Link,Informations
Sweatshirt,Sweat court,"24,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1129801002.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh']"
Sweatshirt,Sweat,"15,99 €","[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.0889828072.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Sweat de sport oversize,"29,99 €","[' Coton', ' Coton biologique']",https://www2.hm.com/fr_fr/productpage.1075451023.html,[]
Sweatshirt,Sweat,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1143405028.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Veste oversize imprimée avec capuche et zip,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1162937013.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Veste oversize zippée avec capuche,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1207453005.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']"
Sweatshirt,Hoodie oversize,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1087261001.html,['Pays de fabrication\nBangladesh\nIndonésie\nTurquie']
Sweatshirt,Hoodie DryMove™ en tissu Teddy bear,"49,99 €","[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1179614001.html,['Pays de fabrication\nChine']
Sweatshirt,Hoodie oversize avec motif,"29,99 €",[' Polyester'],https://www2.hm.com/fr_fr/productpage.1173041004.html,['Pays de fabrication\nChine']
Sweatshirt,Veste à capuche zippée,"39,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1223950002.html,['Pays de fabrication\nChine']
Sweatshirt,Sweat oversize,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1207462003.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Sweat court,"29,99 €","[' Coton', ' Coton biologique']",https://www2.hm.com/fr_fr/productpage.1216925001.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Veste oversize zippée avec capuche,"25,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1139538016.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Sweat,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1143405027.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Sweat oversize imprimé,"24,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1163238017.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Sweat avec motif,"19,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1163095008.html,['Pays de fabrication\nChine']
Sweatshirt,Veste courte avec capuche et zip,"17,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Polystyrène']",https://www2.hm.com/fr_fr/productpage.1193900016.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Hoodie avec base resserrable,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1195546003.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']"
Sweatshirt,Sweat de sport oversize,"29,99 €",[' Coton'],https://www2.hm.com/fr_fr/productpage.1075451020.html,['Pays de fabrication\nCambodge']
Sweatshirt,Hoodie oversize avec motif imprimé,"35,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1186488010.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Veste oversize zippée avec capuche,"39,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1223843001.html,['Pays de fabrication\nChine']
Sweatshirt,Hoodie avec texte,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1099646011.html,['Pays de fabrication\nBirmanie']
Sweatshirt,Sweat oversize imprimé,"29,99 €","[' Coton', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1198282007.html,['Pays de fabrication\nChine']
Sweatshirt,Veste oversize imprimée avec capuche et zip,"29,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1163094001.html,['Pays de fabrication\nChine']
Sweatshirt,Sweat,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1143405004.html,['Pays de fabrication\nBangladesh\nIndonésie']
Sweatshirt,Hoodie,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1097580017.html,['Pays de fabrication\nCambodge']
Sweatshirt,Sweat imprimé,"25,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1172984005.html,['Pays de fabrication\nChine']
Sweatshirt,Hoodie zippé,"19,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.0993762001.html,['Pays de fabrication\nBangladesh\nIndonésie']
Sweatshirt,Sweat,"15,99 €","[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225223002.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Sweat oversize,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213774004.html,[]
Sweatshirt,Sweat,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1143405009.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Hoodie oversize,"29,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1210942002.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Hoodie oversize,"39,99 €","[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1235809001.html,['Pays de fabrication\nChine']
Sweatshirt,Sweat oversize,"15,99 €","[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213774001.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Hoodie oversize avec motif,"29,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1207349006.html,['Pays de fabrication\nChine']
Sweatshirt,Sweat,"19,99 €","[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1011828077.html,['Pays de fabrication\nBangladesh']
Sweatshirt,Veste oversize imprimée avec capuche et zip,"29,99 €","[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1198280006.html,['Pays de fabrication\nChine']
